title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
온앤온 카라 하프 <b>트렌치코트</b> JW4MR304,https://search.shopping.naver.com/catalog/47161265193,https://shopping-phinf.pstatic.net/main_4716126/47161265193.20260122062725.jpg,129000,,네이버,47161265193,1,온앤온,보끄레머천다이징,패션의류,여성의류,아우터,트렌치코트
제시뉴욕 래글런 슬리브 <b>트렌치코트</b> MC2NRYT1490,https://search.shopping.naver.com/catalog/46466061762,https://shopping-phinf.pstatic.net/main_4646606/46466061762.20240318081016.jpg,90000,,네이버,46466061762,1,제시뉴욕,제시앤코,패션의류,여성의류,아우터,트렌치코트
시스티나 플랩 숏 <b>트렌치 코트</b> AWWBYP11010,https://search.shopping.naver.com/catalog/53233211656,https://shopping-phinf.pstatic.net/main_5323321/53233211656.20250312144255.jpg,75000,,네이버,53233211656,1,시스티나,,패션의류,여성의류,아우터,트렌치코트
앤클라인 <b>트렌치코트</b> AX2F3BY0100,https://search.shopping.naver.com/catalog/44191919146,https://shopping-phinf.pstatic.net/main_4419191/44191919146.20240831150038.jpg,217860,,네이버,44191919146,1,앤클라인,앤클라인,패션의류,여성의류,아우터,트렌치코트
아날도바시니 후드 싱글 <b>트렌치코트</b> AW03BY21M,https://search.shopping.naver.com/catalog/51741255161,https://shopping-phinf.pstatic.net/main_5174125/51741255161.20250114133452.jpg,41990,,네이버,51741255161,1,아날도바시니,아마넥스,패션의류,여성의류,아우터,트렌치코트
올리비아로렌 스트링포인트 <b>트렌치코트</b> MDBEBYF8241,https://search.shopping.naver.com/catalog/55748805641,https://shopping-phinf.pstatic.net/main_5574880/55748805641.20250711193425.jpg,28450,,네이버,55748805641,1,올리비아로렌,세정,패션의류,여성의류,아우터,트렌치코트
쉬즈미스 빅 포켓 하프 <b>트렌치코트</b> BE SWWBYO12050,https://search.shopping.naver.com/catalog/45903445296,https://shopping-phinf.pstatic.net/main_4590344/45903445296.20251015082654.jpg,139000,,네이버,45903445296,1,쉬즈미스,,패션의류,여성의류,아우터,트렌치코트
리스트 코튼 혼방 하프 <b>트렌치코트</b> TWWBYP52040DN,https://search.shopping.naver.com/catalog/57905221158,https://shopping-phinf.pstatic.net/main_5790522/57905221158.20251125152503.jpg,90720,,네이버,57905221158,1,리스트,,패션의류,여성의류,아우터,트렌치코트
시슬리 루피 반넥 <b>트렌치코트</b> sact01241,https://search.shopping.naver.com/catalog/42486393939,https://shopping-phinf.pstatic.net/main_4248639/42486393939.20240119144041.jpg,143400,,네이버,42486393939,1,시슬리,베네통,패션의류,여성의류,아우터,트렌치코트
ab.f.z 하이넥 벨티드 <b>트렌치 코트</b> AOZ5QR03G,https://search.shopping.naver.com/catalog/52876100709,https://shopping-phinf.pstatic.net/main_5287610/52876100709.20250208055213.jpg,54170,,네이버,52876100709,1,ab.f.z,,패션의류,여성의류,아우터,트렌치코트
듀베티카 <b>트렌치 코트</b> 자켓 VDWJ31141 BKS,https://search.shopping.naver.com/catalog/53878100877,https://shopping-phinf.pstatic.net/main_5387810/53878100877.20250401104351.jpg,385790,,네이버,53878100877,1,듀베티카,듀베티카,패션의류,여성의류,아우터,트렌치코트
리스트 그레이스 플랩 싱글 <b>트렌치코트</b> 398000,https://search.shopping.naver.com/catalog/57096245680,https://shopping-phinf.pstatic.net/main_5709624/57096245680.20251005143309.jpg,53260,,네이버,57096245680,1,리스트,,패션의류,여성의류,아우터,트렌치코트
